from_id,to_id,travel_time,population,schools,healthcare
89a90128363ffff,89a901282c7ffff,36,979,0,0
89a90128363ffff,89a90128043ffff,31,979,1,0
89a90128363ffff,89a9012ae77ffff,63,979,0,0
89a90128363ffff,89a9012866bffff,41,979,1,0
89a90128363ffff,89a90128a8bffff,36,979,0,0
89a90128363ffff,89a9012b1a3ffff,63,979,0,0
89a90128363ffff,89a90128617ffff,68,979,0,0
89a90128363ffff,89a90128007ffff,40,979,0,0
89a90128363ffff,89a901282abffff,35,979,0,0
89a90128363ffff,89a901283d3ffff,28,979,0,0
89a90128363ffff,89a90129d93ffff,16,979,1,0
89a90128363ffff,89a90129dc7ffff,24,979,0,0
89a90128363ffff,89a90128e0fffff,26,979,0,0
89a90128363ffff,89a9012a14fffff,45,979,1,0
89a90128363ffff,89a9012ae5bffff,52,979,0,1
89a90128363ffff,89a9012a377ffff,43,979,0,0
89a90128363ffff,89a90129ed3ffff,27,979,0,0
89a90128363ffff,89a9012884bffff,33,979,0,1
89a90128363ffff,89a9012aa47ffff,46,979,0,0
89a90128363ffff,89a90128437ffff,47,979,0,0
89a90128363ffff,89a9012a167ffff,58,979,0,0
89a90128363ffff,89a90129bb7ffff,49,979,0,0
89a90128363ffff,89a9012992bffff,42,979,0,0
89a90128363ffff,89a9012b347ffff,83,979,0,0
89a90128363ffff,89a9012845bffff,47,979,0,0
89a90128363ffff,89a9012913bffff,42,979,0,0
89a90128363ffff,89a9012b32fffff,53,979,0,0
89a90128363ffff,89a90128077ffff,41,979,0,1
89a90128363ffff,89a90129903ffff,45,979,0,0
89a90128363ffff,89a90128433ffff,53,979,0,0
89a90128363ffff,89a90128e63ffff,25,979,1,0
89a90128363ffff,89a9012999bffff,47,979,0,0
89a90128363ffff,89a9012ac4bffff,57,979,0,0
89a90128363ffff,89a90128577ffff,49,979,0,0
89a90128363ffff,89a90129973ffff,38,979,0,0
89a90128363ffff,89a901291afffff,41,979,0,0
89a90128363ffff,89a9012841bffff,72,979,0,0
89a90128363ffff,89a90129587ffff,41,979,0,0
89a90128363ffff,89a9012816bffff,36,979,0,0
89a9012a39bffff,89a901291abffff,68,250,0,0
89a9012a39bffff,89a9012a3cfffff,31,250,0,0
89a9012a39bffff,89a901295b7ffff,66,250,0,1
89a9012a39bffff,89a901284a3ffff,45,250,0,0
89a9012a39bffff,89a9012809bffff,43,250,0,0
89a9012a39bffff,89a901285cfffff,27,250,0,0
89a9012a39bffff,89a90e934d7ffff,93,250,1,0
89a9012a39bffff,89a90129b47ffff,80,250,0,0
89a9012a39bffff,89a90128a1bffff,70,250,1,0
89a9012a39bffff,89a90129977ffff,77,250,0,0
89a9012a39bffff,89a90128e27ffff,52,250,0,0
89a9012a39bffff,89a9012a2a3ffff,32,250,0,0
89a9012a39bffff,89a9012b3b7ffff,72,250,0,0
89a9012a39bffff,89a901281dbffff,40,250,0,0
89a9012a39bffff,89a90e9341bffff,86,250,0,0
89a9012a39bffff,89a901290b7ffff,72,250,0,0
89a9012a39bffff,89a90128363ffff,63,250,0,0
89a9012a39bffff,89a9012a39bffff,1,250,0,0
89a9012a39bffff,89a901280cfffff,45,250,0,0
89a9012a39bffff,89a9012a237ffff,40,250,0,0
89a9012a39bffff,89a90129a03ffff,90,250,0,0
89a9012a39bffff,89a90129907ffff,80,250,1,0
89a9012a39bffff,89a90e9244bffff,81,250,0,0
89a9012a39bffff,89a90129a73ffff,83,250,0,0
89a9012a39bffff,89a90128ad7ffff,71,250,0,0
89a9012a39bffff,89a9012b133ffff,55,250,0,0
89a9012a39bffff,89a90129157ffff,73,250,0,0
89a9012a39bffff,89a9012852bffff,51,250,0,1
89a9012a39bffff,89a901286dbffff,74,250,0,0
89a9012a39bffff,89a9012a32bffff,26,250,0,0
89a9012a39bffff,89a90128c6bffff,52,250,0,0
89a9012a39bffff,89a9012834bffff,64,250,0,0
89a9012a39bffff,89a9012b383ffff,91,250,0,0
89a9012a39bffff,89a90128187ffff,51,250,0,0
89a9012a39bffff,89a9012a163ffff,28,250,0,0
89a9012a39bffff,89a90129833ffff,78,250,1,0
89a9012a39bffff,89a9012859bffff,29,250,0,0
89a9012a39bffff,89a90e9348bffff,95,250,0,0
89a9012a39bffff,89a9012848fffff,89,250,0,0
89a9012a39bffff,89a9012956bffff,77,250,0,0
89a9012a39bffff,89a9012aa83ffff,41,250,0,0
89a9012a39bffff,89a90129bb3ffff,81,250,0,0
89a9012a39bffff,89a9012aecbffff,33,250,1,1
89a9012a39bffff,89a90129c3bffff,66,250,0,0
89a9012a39bffff,89a90129d23ffff,70,250,0,0
89a9012a39bffff,89a90128113ffff,39,250,0,0
89a9012a39bffff,89a9012ae07ffff,36,250,0,0
89a9012a39bffff,89a90128687ffff,56,250,0,0
89a9012a39bffff,89a90129e8bffff,73,250,0,0
89a9012a39bffff,89a90129d0fffff,72,250,0,0
89a9012a39bffff,89a901298d7ffff,75,250,0,0
89a9012a39bffff,89a9012b063ffff,72,250,0,0
89a9012a39bffff,89a90129e67ffff,85,250,0,1
89a9012a39bffff,89a9012988fffff,74,250,0,0
89a9012a39bffff,89a90128543ffff,32,250,0,0
89a9012a39bffff,89a9012a307ffff,35,250,0,0
89a9012a39bffff,89a9012b11bffff,52,250,0,0
89a9012a39bffff,89a90128293ffff,60,250,1,1
89a9012a39bffff,89a90128257ffff,56,250,0,1
89a9012a39bffff,89a90129acbffff,84,250,1,0
89a9012a39bffff,89a9012b313ffff,94,250,0,0
89a9012a39bffff,89a901282c7ffff,61,250,0,0
89a9012a39bffff,89a90128043ffff,42,250,1,0
89a9012a39bffff,89a9012ae77ffff,44,250,0,0
89a9012a39bffff,89a9012866bffff,63,250,1,0
89a9012a39bffff,89a90128a8bffff,64,250,0,0
89a9012a39bffff,89a9012b1a3ffff,66,250,0,0
89a9012a39bffff,89a90128617ffff,80,250,0,0
89a9012a39bffff,89a90128007ffff,45,250,0,0
89a9012a39bffff,89a901282abffff,56,250,0,0
89a9012a39bffff,89a901283d3ffff,53,250,0,0
89a9012a39bffff,89a90129d93ffff,58,250,1,0
89a9012a39bffff,89a90129dc7ffff,71,250,0,0
89a9012a39bffff,89a90128e0fffff,55,250,0,0
89a9012a39bffff,89a9012a14fffff,18,250,1,0
89a9012a39bffff,89a9012ae5bffff,37,250,0,1
89a9012a39bffff,89a9012a377ffff,31,250,0,0
89a9012a39bffff,89a90129ed3ffff,73,250,0,0
89a9012a39bffff,89a9012884bffff,59,250,0,1
89a9012a39bffff,89a9012aa47ffff,42,250,0,0
89a9012a39bffff,89a90128437ffff,39,250,0,0
89a9012a39bffff,89a9012a167ffff,35,250,0,0
89a9012a39bffff,89a90129bb7ffff,85,250,0,0
89a9012a39bffff,89a9012992bffff,76,250,0,0
89a9012a39bffff,89a9012b347ffff,98,250,0,0
89a9012a39bffff,89a9012845bffff,48,250,0,0
89a9012a39bffff,89a9012913bffff,78,250,0,0
89a9012a39bffff,89a9012b32fffff,78,250,0,0
89a9012a39bffff,89a90128077ffff,54,250,0,1
89a9012a39bffff,89a90129903ffff,80,250,0,0
89a9012a39bffff,89a90128433ffff,47,250,0,0
89a9012a39bffff,89a90128e63ffff,59,250,1,0
89a9012a39bffff,89a9012999bffff,80,250,0,0
89a9012a39bffff,89a9012ac4bffff,44,250,0,0
89a9012a39bffff,89a90128577ffff,45,250,0,0
89a9012a39bffff,89a90129973ffff,72,250,0,0
89a9012a39bffff,89a901291afffff,68,250,0,0
89a9012a39bffff,89a9012841bffff,73,250,0,0
89a9012a39bffff,89a90129587ffff,66,250,0,0
89a9012a39bffff,89a9012816bffff,48,250,0,0
89a901280cfffff,89a901291abffff,37,685,0,0
89a901280cfffff,89a9012a3cfffff,61,685,0,0
89a901280cfffff,89a901295b7ffff,41,685,0,1
89a901280cfffff,89a901284a3ffff,45,685,0,0
89a901280cfffff,89a9012809bffff,21,685,0,0
89a901280cfffff,89a901285cfffff,23,685,0,0
89a901280cfffff,89a90e934d7ffff,71,685,1,0
89a901280cfffff,89a90129b47ffff,69,685,0,0
89a901280cfffff,89a90128a1bffff,54,685,1,0
89a901280cfffff,89a90129977ffff,57,685,0,0
89a901280cfffff,89a90128e27ffff,42,685,0,0
89a901280cfffff,89a9012a2a3ffff,59,685,0,0
89a901280cfffff,89a9012b3b7ffff,72,685,0,0
89a901280cfffff,89a901281dbffff,33,685,0,0
89a901280cfffff,89a90e9341bffff,75,685,0,0
89a901280cfffff,89a901290b7ffff,43,685,0,0
89a901280cfffff,89a90128363ffff,48,685,0,0
89a901280cfffff,89a9012a39bffff,47,685,0,0
89a901280cfffff,89a901280cfffff,0,685,0,0
89a901280cfffff,89a9012a237ffff,57,685,0,0
89a901280cfffff,89a90129a03ffff,64,685,0,0
89a901280cfffff,89a90129907ffff,64,685,1,0
89a901280cfffff,89a90e9244bffff,62,685,0,0
89a901280cfffff,89a90129a73ffff,61,685,0,0
89a901280cfffff,89a90128ad7ffff,54,685,0,0
89a901280cfffff,89a9012b133ffff,55,685,0,0
89a901280cfffff,89a90129157ffff,42,685,0,0
89a901280cfffff,89a9012852bffff,44,685,0,1
89a901280cfffff,89a901286dbffff,73,685,0,0
89a901280cfffff,89a9012a32bffff,30,685,0,0
89a901280cfffff,89a90128c6bffff,44,685,0,0
89a901280cfffff,89a9012834bffff,45,685,0,0
89a901280cfffff,89a9012b383ffff,76,685,0,0
89a901280cfffff,89a90128187ffff,43,685,0,0
89a901280cfffff,89a9012a163ffff,39,685,0,0
89a901280cfffff,89a90129833ffff,57,685,1,0
89a901280cfffff,89a9012859bffff,28,685,0,0
89a901280cfffff,89a90e9348bffff,72,685,0,0
89a901280cfffff,89a9012848fffff,82,685,0,0
89a901280cfffff,89a9012956bffff,46,685,0,0
89a901280cfffff,89a9012aa83ffff,49,685,0,0
89a901280cfffff,89a90129bb3ffff,63,685,0,0
89a901280cfffff,89a9012aecbffff,39,685,1,1
89a901280cfffff,89a90129c3bffff,43,685,0,0
89a901280cfffff,89a90129d23ffff,54,685,0,0
89a901280cfffff,89a90128113ffff,33,685,0,0
89a901280cfffff,89a9012ae07ffff,46,685,0,0
89a901280cfffff,89a90128687ffff,55,685,0,0
89a901280cfffff,89a90129e8bffff,50,685,0,0
89a901280cfffff,89a90129d0fffff,55,685,0,0
89a901280cfffff,89a901298d7ffff,55,685,0,0
89a901280cfffff,89a9012b063ffff,66,685,0,0
89a901280cfffff,89a90129e67ffff,54,685,0,1
89a901280cfffff,89a9012988fffff,52,685,0,0
89a901280cfffff,89a90128543ffff,24,685,0,0
89a901280cfffff,89a9012a307ffff,40,685,0,0
89a901280cfffff,89a9012b11bffff,52,685,0,0
89a901280cfffff,89a90128293ffff,28,685,1,1
89a901280cfffff,89a90128257ffff,30,685,0,1
89a901280cfffff,89a90129acbffff,60,685,1,0
89a901280cfffff,89a9012b313ffff,74,685,0,0
89a901280cfffff,89a901282c7ffff,36,685,0,0
89a901280cfffff,89a90128043ffff,21,685,1,0
89a901280cfffff,89a9012ae77ffff,54,685,0,0
89a901280cfffff,89a9012866bffff,38,685,1,0
89a901280cfffff,89a90128a8bffff,49,685,0,0
89a901280cfffff,89a9012b1a3ffff,63,685,0,0
89a901280cfffff,89a90128617ffff,55,685,0,0
89a901280cfffff,89a90128007ffff,26,685,0,0
89a901280cfffff,89a901282abffff,29,685,0,0
89a901280cfffff,89a901283d3ffff,32,685,0,0
89a901280cfffff,89a90129d93ffff,43,685,1,0
89a901280cfffff,89a90129dc7ffff,55,685,0,0
89a901280cfffff,89a90128e0fffff,44,685,0,0
89a901280cfffff,89a9012a14fffff,33,685,1,0
89a901280cfffff,89a9012ae5bffff,40,685,0,1
89a901280cfffff,89a9012a377ffff,31,685,0,0
89a901280cfffff,89a90129ed3ffff,46,685,0,0
89a901280cfffff,89a9012884bffff,49,685,0,1
89a901280cfffff,89a9012aa47ffff,47,685,0,0
89a901280cfffff,89a90128437ffff,35,685,0,0
89a901280cfffff,89a9012a167ffff,44,685,0,0
89a901280cfffff,89a90129bb7ffff,67,685,0,0
89a901280cfffff,89a9012992bffff,58,685,0,0
89a901280cfffff,89a9012b347ffff,70,685,0,0
89a901280cfffff,89a9012845bffff,47,685,0,0
89a901280cfffff,89a9012913bffff,49,685,0,0
89a901280cfffff,89a9012b32fffff,63,685,0,0
89a901280cfffff,89a90128077ffff,31,685,0,1
89a901280cfffff,89a90129903ffff,61,685,0,0
89a901280cfffff,89a90128433ffff,44,685,0,0
89a901280cfffff,89a90128e63ffff,43,685,1,0
89a901280cfffff,89a9012999bffff,58,685,0,0
89a901280cfffff,89a9012ac4bffff,47,685,0,0
89a901280cfffff,89a90128577ffff,39,685,0,0
89a901280cfffff,89a90129973ffff,52,685,0,0
89a901280cfffff,89a901291afffff,41,685,0,0
89a901280cfffff,89a9012841bffff,72,685,0,0
89a901280cfffff,89a90129587ffff,52,685,0,0
89a901280cfffff,89a9012816bffff,33,685,0,0
89a9012a237ffff,89a901291abffff,68,27,0,0
89a9012a237ffff,89a9012a3cfffff,31,27,0,0
89a9012a237ffff,89a901295b7ffff,66,27,0,1
89a9012a237ffff,89a901284a3ffff,45,27,0,0
89a9012a237ffff,89a9012809bffff,43,27,0,0
89a9012a237ffff,89a901285cfffff,27,27,0,0
89a9012a237ffff,89a90e934d7ffff,93,27,1,0
89a9012a237ffff,89a90129b47ffff,80,27,0,0
89a9012a237ffff,89a90128a1bffff,70,27,1,0
89a9012a237ffff,89a90129977ffff,77,27,0,0
89a9012a237ffff,89a90128e27ffff,52,27,0,0
89a9012a237ffff,89a9012a2a3ffff,22,27,0,0
89a9012a237ffff,89a9012b3b7ffff,72,27,0,0
89a9012a237ffff,89a901281dbffff,40,27,0,0
89a9012a237ffff,89a90e9341bffff,86,27,0,0
89a9012a237ffff,89a901290b7ffff,72,27,0,0
89a9012a237ffff,89a90128363ffff,63,27,0,0
89a9012a237ffff,89a9012a39bffff,19,27,0,0
89a9012a237ffff,89a901280cfffff,45,27,0,0
89a9012a237ffff,89a9012a237ffff,1,27,0,0
89a9012a237ffff,89a90129a03ffff,90,27,0,0
89a9012a237ffff,89a90129907ffff,80,27,1,0
89a9012a237ffff,89a90e9244bffff,81,27,0,0
89a9012a237ffff,89a90129a73ffff,83,27,0,0
89a9012a237ffff,89a90128ad7ffff,71,27,0,0
89a9012a237ffff,89a9012b133ffff,55,27,0,0
89a9012a237ffff,89a90129157ffff,73,27,0,0
89a9012a237ffff,89a9012852bffff,51,27,0,1
89a9012a237ffff,89a901286dbffff,74,27,0,0
89a9012a237ffff,89a9012a32bffff,26,27,0,0
89a9012a237ffff,89a90128c6bffff,52,27,0,0
89a9012a237ffff,89a9012834bffff,64,27,0,0
89a9012a237ffff,89a9012b383ffff,91,27,0,0
89a9012a237ffff,89a90128187ffff,51,27,0,0
89a9012a237ffff,89a9012a163ffff,28,27,0,0
89a9012a237ffff,89a90129833ffff,78,27,1,0
89a9012a237ffff,89a9012859bffff,29,27,0,0
89a9012a237ffff,89a90e9348bffff,95,27,0,0
89a9012a237ffff,89a9012848fffff,103,27,0,0
89a9012a237ffff,89a9012956bffff,77,27,0,0
89a9012a237ffff,89a9012aa83ffff,41,27,0,0
89a9012a237ffff,89a90129bb3ffff,81,27,0,0
89a9012a237ffff,89a9012aecbffff,33,27,1,1
89a9012a237ffff,89a90129c3bffff,66,27,0,0
89a9012a237ffff,89a90129d23ffff,70,27,0,0
89a9012a237ffff,89a90128113ffff,39,27,0,0
89a9012a237ffff,89a9012ae07ffff,36,27,0,0
89a9012a237ffff,89a90128687ffff,56,27,0,0
89a9012a237ffff,89a90129e8bffff,73,27,0,0
89a9012a237ffff,89a90129d0fffff,72,27,0,0
89a9012a237ffff,89a901298d7ffff,75,27,0,0
89a9012a237ffff,89a9012b063ffff,72,27,0,0
89a9012a237ffff,89a90129e67ffff,85,27,0,1
89a9012a237ffff,89a9012988fffff,74,27,0,0
89a9012a237ffff,89a90128543ffff,32,27,0,0
89a9012a237ffff,89a9012a307ffff,35,27,0,0
89a9012a237ffff,89a9012b11bffff,52,27,0,0
89a9012a237ffff,89a90128293ffff,60,27,1,1
89a9012a237ffff,89a90128257ffff,56,27,0,1
89a9012a237ffff,89a90129acbffff,84,27,1,0
89a9012a237ffff,89a9012b313ffff,94,27,0,0
89a9012a237ffff,89a901282c7ffff,61,27,0,0
89a9012a237ffff,89a90128043ffff,42,27,1,0
89a9012a237ffff,89a9012ae77ffff,44,27,0,0
89a9012a237ffff,89a9012866bffff,63,27,1,0
89a9012a237ffff,89a90128a8bffff,64,27,0,0
89a9012a237ffff,89a9012b1a3ffff,66,27,0,0
89a9012a237ffff,89a90128617ffff,80,27,0,0
89a9012a237ffff,89a90128007ffff,45,27,0,0
89a9012a237ffff,89a901282abffff,56,27,0,0
89a9012a237ffff,89a901283d3ffff,53,27,0,0
89a9012a237ffff,89a90129d93ffff,58,27,1,0
89a9012a237ffff,89a90129dc7ffff,71,27,0,0
89a9012a237ffff,89a90128e0fffff,55,27,0,0
89a9012a237ffff,89a9012a14fffff,18,27,1,0
89a9012a237ffff,89a9012ae5bffff,37,27,0,1
89a9012a237ffff,89a9012a377ffff,31,27,0,0
89a9012a237ffff,89a90129ed3ffff,73,27,0,0
89a9012a237ffff,89a9012884bffff,59,27,0,1
89a9012a237ffff,89a9012aa47ffff,42,27,0,0
89a9012a237ffff,89a90128437ffff,39,27,0,0
89a9012a237ffff,89a9012a167ffff,35,27,0,0
89a9012a237ffff,89a90129bb7ffff,85,27,0,0
89a9012a237ffff,89a9012992bffff,76,27,0,0
89a9012a237ffff,89a9012b347ffff,98,27,0,0
89a9012a237ffff,89a9012845bffff,48,27,0,0
89a9012a237ffff,89a9012913bffff,78,27,0,0
89a9012a237ffff,89a9012b32fffff,78,27,0,0
89a9012a237ffff,89a90128077ffff,54,27,0,1
89a9012a237ffff,89a90129903ffff,80,27,0,0
89a9012a237ffff,89a90128433ffff,47,27,0,0
89a9012a237ffff,89a90128e63ffff,59,27,1,0
89a9012a237ffff,89a9012999bffff,80,27,0,0
89a9012a237ffff,89a9012ac4bffff,44,27,0,0
89a9012a237ffff,89a90128577ffff,45,27,0,0
89a9012a237ffff,89a90129973ffff,72,27,0,0
89a9012a237ffff,89a901291afffff,68,27,0,0
89a9012a237ffff,89a9012841bffff,73,27,0,0
89a9012a237ffff,89a90129587ffff,66,27,0,0
89a9012a237ffff,89a9012816bffff,48,27,0,0
89a90129a03ffff,89a901291abffff,53,502,0,0
89a90129a03ffff,89a9012a3cfffff,106,502,0,0
89a90129a03ffff,89a901295b7ffff,66,502,0,1
89a90129a03ffff,89a901284a3ffff,87,502,0,0
89a90129a03ffff,89a9012809bffff,73,502,0,0
89a90129a03ffff,89a901285cfffff,65,502,0,0
89a90129a03ffff,89a90e934d7ffff,28,502,1,0
89a90129a03ffff,89a90129b47ffff,41,502,0,0
89a90129a03ffff,89a90128a1bffff,40,502,1,0
89a90129a03ffff,89a90129977ffff,28,502,0,0
89a90129a03ffff,89a90128e27ffff,52,502,0,0
89a90129a03ffff,89a9012a2a3ffff,106,502,0,0
89a90129a03ffff,89a901281dbffff,72,502,0,0
89a90129a03ffff,89a90e9341bffff,35,502,0,0
89a90129a03ffff,89a901290b7ffff,60,502,0,0
89a90129a03ffff,89a90128363ffff,53,502,0,0
89a90129a03ffff,89a9012a39bffff,92,502,0,0
89a90129a03ffff,89a901280cfffff,67,502,0,0
89a90129a03ffff,89a9012a237ffff,104,502,0,0
89a90129a03ffff,89a90129a03ffff,0,502,0,0
89a90129a03ffff,89a90129907ffff,38,502,1,0
89a90129a03ffff,89a90e9244bffff,47,502,0,0
89a90129a03ffff,89a90129a73ffff,12,502,0,0
89a90129a03ffff,89a90128ad7ffff,47,502,0,0
89a90129a03ffff,89a9012b133ffff,104,502,0,0
89a90129a03ffff,89a90129157ffff,44,502,0,0
89a90129a03ffff,89a9012852bffff,84,502,0,1
89a90129a03ffff,89a901286dbffff,118,502,0,0
89a90129a03ffff,89a9012a32bffff,72,502,0,0
89a90129a03ffff,89a90128c6bffff,63,502,0,0
89a90129a03ffff,89a9012834bffff,56,502,0,0
89a90129a03ffff,89a9012b383ffff,105,502,0,0
89a90129a03ffff,89a90128187ffff,82,502,0,0
89a90129a03ffff,89a9012a163ffff,81,502,0,0
89a90129a03ffff,89a90129833ffff,34,502,1,0
89a90129a03ffff,89a9012859bffff,70,502,0,0
89a90129a03ffff,89a90e9348bffff,31,502,0,0
89a90129a03ffff,89a9012956bffff,55,502,0,0
89a90129a03ffff,89a9012aa83ffff,73,502,0,0
89a90129a03ffff,89a90129bb3ffff,29,502,0,0
89a90129a03ffff,89a9012aecbffff,82,502,1,1
89a90129a03ffff,89a90129c3bffff,45,502,0,0
89a90129a03ffff,89a90129d23ffff,43,502,0,0
89a90129a03ffff,89a90128113ffff,75,502,0,0
89a90129a03ffff,89a9012ae07ffff,80,502,0,0
89a90129a03ffff,89a90128687ffff,105,502,0,0
89a90129a03ffff,89a90129e8bffff,34,502,0,0
89a90129a03ffff,89a90129d0fffff,48,502,0,0
89a90129a03ffff,89a901298d7ffff,36,502,0,0
89a90129a03ffff,89a9012b063ffff,91,502,0,0
89a90129a03ffff,89a90129e67ffff,25,502,0,1
89a90129a03ffff,89a9012988fffff,34,502,0,0
89a90129a03ffff,89a90128543ffff,66,502,0,0
89a90129a03ffff,89a9012a307ffff,82,502,0,0
89a90129a03ffff,89a9012b11bffff,100,502,0,0
89a90129a03ffff,89a90128293ffff,75,502,1,1
89a90129a03ffff,89a90128257ffff,56,502,0,1
89a90129a03ffff,89a90129acbffff,28,502,1,0
89a90129a03ffff,89a9012b313ffff,103,502,0,0
89a90129a03ffff,89a901282c7ffff,61,502,0,0
89a90129a03ffff,89a90128043ffff,61,502,1,0
89a90129a03ffff,89a9012ae77ffff,83,502,0,0
89a90129a03ffff,89a9012866bffff,63,502,1,0
89a90129a03ffff,89a90128a8bffff,40,502,0,0
89a90129a03ffff,89a9012b1a3ffff,115,502,0,0
89a90129a03ffff,89a90128617ffff,93,502,0,0
89a90129a03ffff,89a90128007ffff,70,502,0,0
89a90129a03ffff,89a901282abffff,61,502,0,0
89a90129a03ffff,89a901283d3ffff,58,502,0,0
89a90129a03ffff,89a90129d93ffff,46,502,1,0
89a90129a03ffff,89a90129dc7ffff,49,502,0,0
89a90129a03ffff,89a90128e0fffff,56,502,0,0
89a90129a03ffff,89a9012a14fffff,75,502,1,0
89a90129a03ffff,89a9012ae5bffff,82,502,0,1
89a90129a03ffff,89a9012a377ffff,73,502,0,0
89a90129a03ffff,89a90129ed3ffff,35,502,0,0
89a90129a03ffff,89a9012884bffff,42,502,0,1
89a90129a03ffff,89a9012aa47ffff,70,502,0,0
89a90129a03ffff,89a90128437ffff,77,502,0,0
89a90129a03ffff,89a9012a167ffff,88,502,0,0
89a90129a03ffff,89a90129bb7ffff,31,502,0,0
89a90129a03ffff,89a9012992bffff,31,502,0,0
89a90129a03ffff,89a9012b347ffff,99,502,0,0
89a90129a03ffff,89a9012845bffff,97,502,0,0
89a90129a03ffff,89a9012913bffff,49,502,0,0
89a90129a03ffff,89a9012b32fffff,78,502,0,0
89a90129a03ffff,89a90128077ffff,70,502,0,1
89a90129a03ffff,89a90129903ffff,35,502,0,0
89a90129a03ffff,89a90128433ffff,86,502,0,0
89a90129a03ffff,89a90128e63ffff,54,502,1,0
89a90129a03ffff,89a9012999bffff,42,502,0,0
89a90129a03ffff,89a9012ac4bffff,90,502,0,0
89a90129a03ffff,89a90128577ffff,79,502,0,0
89a90129a03ffff,89a90129973ffff,31,502,0,0
89a90129a03ffff,89a901291afffff,50,502,0,0
89a90129a03ffff,89a90129587ffff,66,502,0,0
89a90129a03ffff,89a9012816bffff,66,502,0,0
89a90129907ffff,89a901291abffff,62,505,0,0
89a90129907ffff,89a9012a3cfffff,91,505,0,0
89a90129907ffff,89a901295b7ffff,66,505,0,1
89a90129907ffff,89a901284a3ffff,72,505,0,0
89a90129907ffff,89a9012809bffff,58,505,0,0
89a90129907ffff,89a901285cfffff,50,505,0,0
89a90129907ffff,89a90e934d7ffff,42,505,1,0
89a90129907ffff,89a90129b47ffff,38,505,0,0
89a90129907ffff,89a90128a1bffff,24,505,1,0
89a90129907ffff,89a90129977ffff,11,505,0,0
89a90129907ffff,89a90128e27ffff,35,505,0,0
89a90129907ffff,89a9012a2a3ffff,94,505,0,0
89a90129907ffff,89a9012b3b7ffff,85,505,0,0
89a90129907ffff,89a901281dbffff,57,505,0,0
89a90129907ffff,89a90e9341bffff,43,505,0,0
89a90129907ffff,89a901290b7ffff,63,505,0,0
89a90129907ffff,89a90128363ffff,48,505,0,0
89a90129907ffff,89a9012a39bffff,77,505,0,0
89a90129907ffff,89a901280cfffff,52,505,0,0
89a90129907ffff,89a9012a237ffff,100,505,0,0
89a90129907ffff,89a90129a03ffff,35,505,0,0
89a90129907ffff,89a90129907ffff,0,505,1,0
89a90129907ffff,89a90e9244bffff,31,505,0,0
89a90129907ffff,89a90129a73ffff,31,505,0,0
89a90129907ffff,89a90128ad7ffff,31,505,0,0
89a90129907ffff,89a9012b133ffff,68,505,0,0
89a90129907ffff,89a90129157ffff,52,505,0,0
89a90129907ffff,89a9012852bffff,64,505,0,1
89a90129907ffff,89a901286dbffff,86,505,0,0
89a90129907ffff,89a9012a32bffff,57,505,0,0
89a90129907ffff,89a90128c6bffff,44,505,0,0
89a90129907ffff,89a9012834bffff,46,505,0,0
89a90129907ffff,89a9012b383ffff,103,505,0,0
89a90129907ffff,89a90128187ffff,62,505,0,0
89a90129907ffff,89a9012a163ffff,66,505,0,0
89a90129907ffff,89a90129833ffff,32,505,1,0
89a90129907ffff,89a9012859bffff,55,505,0,0
89a90129907ffff,89a90e9348bffff,45,505,0,0
89a90129907ffff,89a9012956bffff,62,505,0,0
89a90129907ffff,89a9012aa83ffff,57,505,0,0
89a90129907ffff,89a90129bb3ffff,20,505,0,0
89a90129907ffff,89a9012aecbffff,63,505,1,1
89a90129907ffff,89a90129c3bffff,37,505,0,0
89a90129907ffff,89a90129d23ffff,30,505,0,0
89a90129907ffff,89a90128113ffff,53,505,0,0
89a90129907ffff,89a9012ae07ffff,65,505,0,0
89a90129907ffff,89a90128687ffff,69,505,0,0
89a90129907ffff,89a90129e8bffff,46,505,0,0
89a90129907ffff,89a90129d0fffff,32,505,0,0
89a90129907ffff,89a901298d7ffff,43,505,0,0
89a90129907ffff,89a9012b063ffff,91,505,0,0
89a90129907ffff,89a90129e67ffff,43,505,0,1
89a90129907ffff,89a9012988fffff,36,505,0,0
89a90129907ffff,89a90128543ffff,51,505,0,0
89a90129907ffff,89a9012a307ffff,67,505,0,0
89a90129907ffff,89a9012b11bffff,64,505,0,0
89a90129907ffff,89a90128293ffff,62,505,1,1
89a90129907ffff,89a90128257ffff,50,505,0,1
89a90129907ffff,89a90129acbffff,45,505,1,0
89a90129907ffff,89a9012b313ffff,103,505,0,0
89a90129907ffff,89a901282c7ffff,56,505,0,0
89a90129907ffff,89a90128043ffff,46,505,1,0
89a90129907ffff,89a9012ae77ffff,68,505,0,0
89a90129907ffff,89a9012866bffff,63,505,1,0
89a90129907ffff,89a90128a8bffff,24,505,0,0
89a90129907ffff,89a9012b1a3ffff,79,505,0,0
89a90129907ffff,89a90128617ffff,80,505,0,0
89a90129907ffff,89a90128007ffff,55,505,0,0
89a90129907ffff,89a901282abffff,49,505,0,0
89a90129907ffff,89a901283d3ffff,51,505,0,0
89a90129907ffff,89a90129d93ffff,42,505,1,0
89a90129907ffff,89a90129dc7ffff,45,505,0,0
89a90129907ffff,89a90128e0fffff,43,505,0,0
89a90129907ffff,89a9012a14fffff,60,505,1,0
89a90129907ffff,89a9012ae5bffff,62,505,0,1
